cloud cover,solar radiation,humidity,pressure,UV index,temp min,temp max,solar energy,PV output,precip
0.114,0.9574400000000001,0.12890625,0.639836289222373,0.8,0.6486486486486487,0.7852348993288591,0.9555555555555555,0.9882266372332597,0.0
0.262,0.9296000000000001,0.18359375,0.601637107776261,0.8,0.6936936936936937,0.7953020134228189,0.9222222222222223,0.9562913907284768,0.0
0.891,0.19584000000000001,0.666015625,0.4693042291950871,0.2,0.6891891891891893,0.5302013422818792,0.18888888888888888,0.3093451066961001,2.03914024490631
0.6970000000000001,0.6105600000000001,0.572265625,0.4201909959072303,0.6000000000000001,0.5495495495495496,0.5167785234899329,0.6074074074074074,0.5973509933774834,0.3118867611485983
0.648,0.6534400000000001,0.49609375,0.3396998635743511,0.8,0.5360360360360361,0.5100671140939598,0.6407407407407407,0.969242089771891,0.8015530544037318
0.6509999999999999,0.37696,0.71875,0.3765347885402459,0.5,0.45495495495495497,0.3624161073825503,0.3740740740740741,0.5452538631346577,1.2258321386788296
0.518,0.8496,0.580078125,0.47203274215552504,0.8,0.49549549549549554,0.5906040268456376,0.8444444444444444,0.7988226637233259,0.26005390533430683
0.679,0.8051200000000002,0.48046875,0.5920873124147334,0.8,0.6171171171171173,0.587248322147651,0.8111111111111111,0.7780721118469462,0.19556678354397528
0.535,0.67488,0.47265625,0.6125511596180075,0.7000000000000001,0.5270270270270271,0.5738255033557047,0.674074074074074,0.747167034584253,0.0
0.86,0.30208,0.732421875,0.5402455661664387,0.5,0.6306306306306306,0.4798657718120805,0.30000000000000004,0.5009565857247976,0.9604989865384754
0.78,0.21472,0.76953125,0.4665757162346509,0.2,0.6261261261261262,0.5436241610738256,0.20370370370370372,0.607652685798381,3.129126156724522
0.698,0.29344000000000003,0.77734375,0.39427012278308204,0.4,0.6846846846846848,0.6006711409395974,0.27777777777777773,0.4438557763061074,2.4575354529918685
0.606,0.48032,0.755859375,0.4256480218281027,0.7000000000000001,0.5945945945945946,0.5906040268456376,0.47777777777777775,0.7683590875643855,1.2593128993591005
0.5860000000000001,0.8211200000000001,0.703125,0.5143246930422904,0.8,0.6756756756756757,0.6308724832214765,0.8148148148148148,0.9236203090507725,1.250760965824695
0.54,0.7545600000000001,0.642578125,0.5607094133697128,0.9,0.6171171171171173,0.6644295302013423,0.7518518518518518,0.8918322295805738,0.25386672395705034
0.616,0.6838400000000001,0.630859375,0.5306957708049111,1.0,0.6846846846846848,0.6476510067114094,0.6888888888888889,0.7125827814569535,1.4713246103044662
0.604,0.42912000000000006,0.7890625,0.5115961800818543,0.7000000000000001,0.6531531531531531,0.6208053691275168,0.4259259259259259,0.5713024282560706,0.49713229663398817
0.86,0.15072,0.96484375,0.47612551159617844,0.2,0.7612612612612613,0.5,0.14074074074074072,0.2525386313465784,3.275445176356095
0.793,0.44736000000000004,0.78125,0.526603001364256,0.5,0.6936936936936937,0.5369127516778525,0.4444444444444444,0.7212656364974245,3.116488662189773
0.733,0.6435200000000001,0.7578125,0.5852660300136421,0.7000000000000001,0.7207207207207208,0.5738255033557047,0.6444444444444445,0.8376747608535686,0.4081282255276481
0.648,0.6540800000000001,0.611328125,0.5702592087312404,0.6000000000000001,0.7027027027027027,0.5838926174496645,0.6481481481481481,0.9049300956585724,1.6669518186347072
0.41000000000000003,0.9315200000000001,0.615234375,0.6684856753069557,0.8,0.5720720720720721,0.6275167785234901,0.9296296296296296,0.9568800588668137,0.0
0.273,0.94304,0.494140625,0.6452933151432454,0.8,0.7072072072072073,0.7684563758389262,0.9407407407407408,0.9799852832965416,0.412109650826833
0.145,0.9433600000000001,0.298828125,0.5961800818553868,0.8,0.8108108108108109,0.929530201342282,0.9444444444444444,0.9721854304635761,0.0
0.244,0.92864,0.26953125,0.5306957708049111,0.8,0.9234234234234235,0.9395973154362416,0.9259259259259258,0.8853568800588668,0.03149866705937099
0.644,0.6643200000000001,0.611328125,0.4624829467939957,0.7000000000000001,0.8063063063063064,0.6610738255033558,0.6555555555555554,0.8869757174392936,0.07696104113612832
0.787,0.4816,0.787109375,0.39563437926330103,0.5,0.6981981981981982,0.5369127516778525,0.47777777777777775,0.910522442972774,1.909838757293656
0.6829999999999999,0.7168000000000001,0.62109375,0.4802182810368336,0.9,0.6531531531531531,0.5335570469798658,0.7185185185185186,0.9348050036791758,1.3067098817770482
0.8220000000000001,0.39232000000000006,0.49609375,0.4965893587994543,0.30000000000000004,0.6756756756756757,0.5167785234899329,0.3925925925925926,0.6228108903605591,0.3126185577418125
0.8340000000000001,0.32480000000000003,0.841796875,0.4392905866302854,0.30000000000000004,0.6936936936936937,0.5771812080536913,0.31481481481481477,0.3997056659308315,1.3617454881984778
0.758,0.43616,0.732421875,0.4256480218281027,0.4,0.7297297297297298,0.5570469798657719,0.4444444444444444,0.7217071376011773,1.2092588087551732
0.6759999999999999,0.45792000000000005,0.671875,0.5115961800818543,0.4,0.7027027027027027,0.5838926174496645,0.45925925925925926,0.8503311258278146,0.4434029474485566
0.752,0.43839999999999996,0.7421875,0.564802182810368,0.4,0.6621621621621623,0.5738255033557047,0.437037037037037,0.6532744665194996,1.3334208715128224
0.953,0.4528,0.884765625,0.4979536152796715,0.2,0.8333333333333334,0.5906040268456376,0.45185185185185184,0.6432671081677703,1.0050339417085437
0.75,0.7926400000000001,0.55859375,0.5211459754433818,1.0,0.7117117117117118,0.5436241610738256,0.7962962962962963,0.9331861662987491,0.7916341272745994
0.519,0.6889600000000001,0.505859375,0.6330150068212816,0.6000000000000001,0.6936936936936937,0.5771812080536913,0.6925925925925925,0.9651214128035319,0.09075436326846414
0.758,0.5171200000000001,0.65234375,0.6289222373806265,0.6000000000000001,0.6171171171171173,0.5838926174496645,0.5111111111111111,0.7904341427520234,0.0
0.908,0.36384000000000005,0.865234375,0.5525238744884025,0.5,0.8108108108108109,0.6073825503355705,0.35555555555555557,0.5707137601177336,1.4523161566618878
0.872,0.3891200000000001,0.853515625,0.5129604365620732,0.5,0.8018018018018018,0.6040268456375839,0.38888888888888884,0.5230316409124356,1.0126912261604701
0.53,0.62016,0.501953125,0.6098226466575696,0.7000000000000001,0.6531531531531531,0.5604026845637585,0.6148148148148148,0.9740986019131713,0.0
0.287,0.9267200000000001,0.427734375,0.7107776261937246,0.9,0.5225225225225226,0.6644295302013423,0.9185185185185185,0.9995584988962473,0.0
0.6070000000000001,0.9651200000000001,0.361328125,0.7230559345156866,0.9,0.5585585585585586,0.7248322147651007,0.9666666666666667,0.811037527593819,0.0
0.718,0.5324800000000001,0.5390625,0.6712141882673919,0.7000000000000001,0.6666666666666667,0.6711409395973155,0.5333333333333333,0.506990434142752,0.8862438105218584
0.853,0.5446400000000001,0.7109375,0.5866302864938611,0.6000000000000001,0.7567567567567568,0.6040268456375839,0.5444444444444444,0.5493745401030169,1.128171090909654
0.875,0.33952,0.70703125,0.5798090040927697,0.30000000000000004,0.7477477477477478,0.5738255033557047,0.3296296296296296,0.7212656364974245,0.053540766928029816
0.6859999999999999,0.6470400000000001,0.66015625,0.6316507503410627,0.8,0.7972972972972974,0.7114093959731544,0.6444444444444445,0.8887417218543046,0.0
0.765,0.73216,0.666015625,0.6452933151432454,0.7000000000000001,0.7342342342342343,0.7080536912751678,0.725925925925926,0.9455481972038263,0.0
0.8270000000000001,0.6144000000000001,0.64453125,0.6043656207366972,0.7000000000000001,0.7387387387387387,0.6879194630872483,0.6148148148148148,0.7758646063281824,0.08342160813907239
0.701,0.6070400000000001,0.607421875,0.5907230559345145,0.7000000000000001,0.7342342342342343,0.651006711409396,0.6,0.8072111846946283,1.6584185346557223
0.162,0.9299200000000001,0.2734375,0.6657571623465195,0.8,0.5585585585585586,0.6409395973154363,0.9259259259259258,0.9792494481236202,0.0
0.35600000000000004,0.8905600000000001,0.259765625,0.6957708049113212,0.8,0.5630630630630631,0.6845637583892619,0.8851851851851852,0.9274466519499631,0.0
0.428,0.8083200000000001,0.330078125,0.6684856753069557,0.7000000000000001,0.6081081081081081,0.7181208053691276,0.8074074074074074,0.8834437086092715,0.0
0.785,0.43168,0.732421875,0.5757162346521127,0.6000000000000001,0.6711711711711712,0.6644295302013423,0.4259259259259259,0.4518027961736571,0.6780335427498971
0.8790000000000001,0.44128,0.830078125,0.5211459754433818,0.4,0.8423423423423424,0.6577181208053692,0.4407407407407407,0.7365710080941869,1.366091653802371
0.79,0.31104000000000004,0.8984375,0.4433833560709406,0.4,0.8108108108108109,0.5906040268456376,0.3074074074074074,0.4261957321559971,2.366404605707
0.711,0.47936000000000006,0.72265625,0.49113233287858016,0.6000000000000001,0.7702702702702703,0.6040268456375839,0.47777777777777775,0.7052244297277409,0.3954147722546629
0.756,0.37760000000000005,0.853515625,0.43519781718963024,0.5,0.7522522522522523,0.6577181208053692,0.3740740740740741,0.5977924944812361,2.222892324084797
0.524,0.6816000000000001,0.53515625,0.5579809004092766,0.9,0.6756756756756757,0.5906040268456376,0.6703703703703704,0.9196467991169978,0.0
0.488,0.6137600000000001,0.591796875,0.6221009549795351,0.6000000000000001,0.5765765765765767,0.6375838926174496,0.611111111111111,0.8756438557763061,0.0
0.244,0.8784000000000001,0.47265625,0.5757162346521127,0.8,0.6936936936936937,0.7684563758389262,0.8814814814814814,0.8996320824135393,0.0
0.33,0.6659200000000001,0.390625,0.48976807639836295,0.7000000000000001,0.8828828828828829,0.889261744966443,0.6666666666666666,0.8342899190581309,0.0
0.679,0.5072,0.64453125,0.564802182810368,0.5,0.7882882882882883,0.6241610738255035,0.5037037037037038,0.7838116261957321,0.3045391895182038
0.573,0.47359999999999997,0.64453125,0.5825375170532041,0.5,0.7162162162162162,0.6208053691275168,0.4666666666666667,0.7635025754231052,0.8458682675776092
0.444,0.8067200000000001,0.4921875,0.5811732605729869,0.8,0.6531531531531531,0.6342281879194631,0.8,0.8703458425312729,0.0
0.72,0.40512000000000004,0.625,0.5675306957708042,0.5,0.5720720720720721,0.6275167785234901,0.4074074074074074,0.8444444444444443,0.0
0.892,0.37408,0.880859375,0.5034106412005457,0.30000000000000004,0.8828828828828829,0.6140939597315437,0.36666666666666664,0.6635761589403972,0.5492768101402434
0.856,0.38752000000000003,0.8828125,0.5593451568894938,0.5,0.8873873873873874,0.6879194630872483,0.3851851851851852,0.6456217807211184,0.5538851132264376
0.556,0.46848,0.603515625,0.5852660300136421,0.7000000000000001,0.7567567567567568,0.8389261744966443,0.45925925925925926,0.7343635025754229,0.023716526617316044
0.5529999999999999,0.7702400000000001,0.669921875,0.6098226466575696,0.7000000000000001,0.8558558558558559,0.8825503355704698,0.762962962962963,0.7300956585724796,0.005982071677547464
0.498,0.65888,0.654296875,0.5879945429740783,0.7000000000000001,0.8603603603603603,0.7718120805369127,0.6592592592592592,0.7961736571008095,0.0
0.6759999999999999,0.29248,0.75390625,0.5375170532060025,0.30000000000000004,0.9369369369369369,0.7550335570469798,0.28888888888888886,0.6341427520235466,0.7006191953986463
0.52,0.7222400000000001,0.630859375,0.5361527967257835,0.7000000000000001,0.8648648648648649,0.9496644295302014,0.7185185185185186,0.5976453274466519,0.005982071677547464
0.446,0.7187200000000001,0.478515625,0.5088676671214181,0.7000000000000001,0.9864864864864865,1.0,0.7185185185185186,0.5933774834437086,0.0
0.79,0.33824000000000004,0.759765625,0.5061391541609819,0.5,1.0000000000000002,0.8120805369127517,0.34074074074074073,0.6045621780721118,1.2305173595480483
0.93,0.15296,0.908203125,0.5320600272851284,0.30000000000000004,0.9549549549549551,0.6577181208053692,0.15555555555555556,0.2335540838852097,1.1832597627283945
0.9329999999999999,0.06368,0.966796875,0.5375170532060025,0.1,0.9144144144144144,0.5838926174496645,0.06666666666666667,0.3635025754231052,2.0130346094822373
0.795,0.2368,0.884765625,0.4856753069577078,0.30000000000000004,0.7747747747747749,0.6275167785234901,0.23333333333333334,0.4759381898454746,0.6866259635696798
0.606,0.42624,0.876953125,0.448840381991813,0.7000000000000001,0.7297297297297298,0.6543624161073825,0.4185185185185185,0.5527593818984546,1.9558604799084813
0.655,0.40224000000000004,0.8046875,0.45293315143246815,0.6000000000000001,0.8198198198198199,0.7080536912751678,0.3962962962962963,0.7349521707137601,1.5085119938441398
0.8540000000000001,0.27008,0.96875,0.3410641200545701,0.5,0.8828828828828829,0.6442953020134229,0.26666666666666666,0.3146431199411332,3.1209101222822198
0.563,0.6905600000000001,0.634765625,0.34788540245566146,0.7000000000000001,0.7702702702702703,0.667785234899329,0.6851851851851851,0.7657100809418689,1.3344746123900941
0.6709999999999999,0.3552,0.685546875,0.35470668485675283,0.6000000000000001,0.8648648648648649,0.6208053691275168,0.3518518518518518,0.6700515084621045,1.2561856757728702
0.6559999999999999,0.5913600000000001,0.603515625,0.5088676671214181,0.8,0.7882882882882883,0.6208053691275168,0.5851851851851851,0.7130242825607064,0.5982868995359851
0.818,0.3984,0.6796875,0.5866302864938611,0.7000000000000001,0.7837837837837839,0.5704697986577181,0.4037037037037037,0.6167770419426049,0.8033459728580209
0.773,0.37472,0.845703125,0.5511596180081852,0.6000000000000001,0.7747747747747749,0.651006711409396,0.3740740740740741,0.4862398822663723,1.4395981331422016
0.816,0.46944,0.7890625,0.35879945429740623,0.7000000000000001,0.8288288288288289,0.6275167785234901,0.4666666666666667,0.5805739514348784,3.0040476051577047
0.677,0.5590400000000001,0.626953125,0.5347885402455645,0.7000000000000001,0.7387387387387387,0.6040268456375839,0.5555555555555555,0.603532008830022,0.32570013963930183
0.7090000000000001,0.22016,0.888671875,0.487039563437925,0.5,0.6621621621621623,0.5436241610738256,0.2148148148148148,0.46637233259749816,3.1544866259148505
0.665,0.384,0.80078125,0.37107776261937175,0.6000000000000001,0.7117117117117118,0.5906040268456376,0.38888888888888884,0.4387049300956586,1.9725520800017344
0.617,0.43744000000000005,0.427734375,0.4965893587994543,0.6000000000000001,0.6081081081081081,0.540268456375839,0.43333333333333335,0.7370125091979396,0.5394130806179032
0.493,0.5488000000000001,0.408203125,0.6002728512960438,0.5,0.5900900900900901,0.540268456375839,0.5407407407407407,0.7342163355408388,0.0
0.7759999999999999,0.49728,0.529296875,0.6330150068212816,0.7000000000000001,0.5765765765765767,0.563758389261745,0.4925925925925926,0.7136129506990433,0.0
0.541,0.416,0.5625,0.6207366984993179,0.5,0.5585585585585586,0.6006711409395974,0.41111111111111115,0.7078734363502575,0.0
0.785,0.28128,0.72265625,0.5920873124147334,0.4,0.5990990990990992,0.5704697986577181,0.2814814814814815,0.5103752759381899,0.14236724128692196
0.8300000000000001,0.22496,0.8671875,0.564802182810368,0.30000000000000004,0.7792792792792793,0.6275167785234901,0.2222222222222222,0.344223693892568,1.250760965824695
0.752,0.26816,0.7265625,0.638472032742154,0.4,0.7072072072072073,0.5570469798657719,0.27037037037037037,0.4775570272259014,0.055434706888100586
0.525,0.42976000000000003,0.625,0.6534788540245557,0.6000000000000001,0.6126126126126127,0.540268456375839,0.4259259259259259,0.66401766004415,0.4824261492442927
0.6509999999999999,0.44032000000000004,0.755859375,0.6357435197817178,0.5,0.6846846846846848,0.5704697986577181,0.4407407407407407,0.5957321559970566,1.2728456686123115
0.687,0.32928,0.845703125,0.6712141882673919,0.4,0.6081081081081081,0.5570469798657719,0.32222222222222224,0.3658572479764533,0.6328662496750154
0.848,0.30144000000000004,0.84765625,0.6903137789904505,0.4,0.8153153153153153,0.6644295302013423,0.2962962962962963,0.5455481972038263,0.5140205146625099
0.687,0.32288,0.77734375,0.6739427012278298,0.4,0.6846846846846848,0.6476510067114094,0.31851851851851853,0.518616629874908,0.21026092548319608
0.726,0.44864000000000004,0.529296875,0.6643929058663005,0.6000000000000001,0.5720720720720721,0.5838926174496645,0.4444444444444444,0.6469462840323768,0.0
0.7490000000000001,0.21664000000000003,0.65625,0.5866302864938611,0.30000000000000004,0.5585585585585586,0.5234899328859061,0.2148148148148148,0.48373804267844006,0.0
0.601,0.49088000000000004,0.6484375,0.6111869031377886,0.5,0.7117117117117118,0.6442953020134229,0.48888888888888893,0.5798381162619572,0.302324349188651
0.409,0.5747200000000001,0.716796875,0.6589358799454281,0.6000000000000001,0.6846846846846848,0.6879194630872483,0.5703703703703704,0.5994113318616628,0.023716526617316044
0.34,0.5763200000000002,0.474609375,0.6152796725784437,0.6000000000000001,0.6891891891891893,0.8557046979865772,0.5703703703703704,0.5889624724061809,0.037295784743696894
0.67,0.34400000000000003,0.51171875,0.5961800818553868,0.4,0.8108108108108109,0.7416107382550337,0.34444444444444444,0.4263428991905813,0.012916225266546328
0.573,0.4592,0.720703125,0.6603001364256471,0.5,0.8378378378378378,0.778523489932886,0.45185185185185184,0.44885945548197204,0.11867152971749864
0.368,0.5286400000000001,0.509765625,0.7012278308321953,0.6000000000000001,0.7432432432432433,0.6812080536912752,0.5259259259259259,0.5627667402501839,0.0
0.228,0.49632000000000004,0.462890625,0.6289222373806265,0.6000000000000001,0.5900900900900901,0.651006711409396,0.48518518518518516,0.591317144959529,0.0
0.635,0.42176,0.517578125,0.564802182810368,0.5,0.6756756756756757,0.6879194630872483,0.4222222222222222,0.17807211184694627,0.0
0.544,0.44032000000000004,0.583984375,0.5879945429740783,0.6000000000000001,0.7297297297297298,0.7013422818791947,0.4407407407407407,0.5299484915378955,0.0
0.0,0.5049600000000001,0.521484375,0.5798090040927697,0.6000000000000001,0.6576576576576577,0.8020134228187921,0.5074074074074074,0.5367181751287711,0.0
0.696,0.14336000000000002,0.8515625,0.4774897680763974,0.2,0.6711711711711712,0.540268456375839,0.14074074074074072,0.4256070640176601,0.023716526617316044
0.715,0.17184,0.859375,0.357435197817189,0.30000000000000004,0.5405405405405406,0.4899328859060403,0.15925925925925927,0.42119205298013246,1.7045662575256775
0.547,0.42432000000000003,0.646484375,0.27012278308321847,0.5,0.509009009009009,0.4261744966442953,0.4148148148148148,0.28167770419426047,1.8413429694168828
0.359,0.48736000000000007,0.513671875,0.43383356070941304,0.6000000000000001,0.4864864864864865,0.4697986577181208,0.4814814814814814,0.5529065489330389,0.647626665258136
0.28500000000000003,0.5408000000000001,0.3828125,0.5443383356070939,0.6000000000000001,0.4414414414414415,0.4395973154362416,0.5407407407407407,0.5707137601177336,0.2183319943169877
0.401,0.5187200000000001,0.474609375,0.5579809004092766,0.6000000000000001,0.5225225225225226,0.5268456375838927,0.5148148148148148,0.5543782192788815,0.0
0.8150000000000001,0.22016,0.90625,0.5402455661664387,0.5,0.42342342342342343,0.5503355704697988,0.2222222222222222,0.42487122884473877,0.4762341789963716
0.682,0.28800000000000003,0.734375,0.5579809004092766,0.4,0.5810810810810811,0.5469798657718121,0.2814814814814815,0.4668138337012509,1.112843870914834
0.696,0.08320000000000001,0.908203125,0.4229195088676665,0.1,0.5630630630630631,0.4664429530201343,0.07407407407407408,0.09271523178807947,2.6367689990972463
0.6609999999999999,0.32064000000000004,0.81640625,0.3042291950886753,0.6000000000000001,0.509009009009009,0.4328859060402685,0.3074074074074074,0.34201618837380426,1.4581497982203186
0.835,0.14048,0.9296875,0.15006821282401006,0.30000000000000004,0.5675675675675675,0.4328859060402685,0.1333333333333333,0.14245768947755702,3.238639235709151
0.8370000000000001,0.011199999999999998,0.9375,0.18963165075034105,0.1,0.5990990990990992,0.38926174496644295,0.011111111111111113,0.09462840323767475,3.2819632937384573
0.785,0.055999999999999994,0.890625,0.13915416098226352,0.1,0.5540540540540542,0.35570469798657717,0.04814814814814815,0.1036055923473142,2.913274151113469
0.6950000000000001,0.11424000000000001,0.931640625,0.2987721691678029,0.2,0.5630630630630631,0.4395973154362416,0.10740740740740741,0.23296541574687268,0.7504722471792148
0.6459999999999999,0.20320000000000002,0.84375,0.3451568894952235,0.4,0.6576576576576577,0.43624161073825507,0.1962962962962963,0.3730684326710817,1.724194149732289
0.718,0.29472,0.75,0.5238744884038198,0.5,0.5765765765765767,0.4899328859060403,0.2962962962962963,0.25003679175864607,0.6037693694087286
0.821,0.17792,0.859375,0.5156889495225094,0.30000000000000004,0.5675675675675675,0.5100671140939598,0.16666666666666669,0.3584988962472406,1.9332590315017546
0.504,0.2752,0.787109375,0.6180081855388799,0.4,0.472972972972973,0.4228187919463087,0.27777777777777773,0.24900662251655628,0.6237971024251521
0.461,0.16224,0.71484375,0.6862210095497954,0.2,0.427927927927928,0.4261744966442953,0.16296296296296292,0.36203090507726265,0.20048886074940359
0.603,0.30208,0.69140625,0.7080491132332867,0.5,0.5180180180180181,0.44966442953020136,0.3037037037037037,0.3988226637233259,0.40945712937770185
0.793,0.10303999999999999,0.921875,0.6139154160982265,0.1,0.4864864864864865,0.3825503355704698,0.1037037037037037,0.0891832229580574,1.0715836162801904
0.618,0.224,0.755859375,0.5075034106411991,0.30000000000000004,0.49549549549549554,0.3724832214765101,0.2185185185185185,0.20206033848417954,1.4417290680079913
0.56,0.29984000000000005,0.6953125,0.6139154160982265,0.5,0.5270270270270271,0.4395973154362416,0.30000000000000004,0.35305371596762325,0.13802129789737466
0.61,0.23968,0.701171875,0.6903137789904505,0.4,0.4504504504504505,0.38926174496644295,0.23703703703703705,0.38351729212656366,0.0
0.753,0.17984,0.716796875,0.6807639836289212,0.4,0.3873873873873874,0.38926174496644295,0.1740740740740741,0.2865342163355408,0.04974209189481407
0.856,0.21600000000000003,0.759765625,0.6452933151432454,0.4,0.43243243243243246,0.4093959731543624,0.2148148148148148,0.2753495217071376,0.0
0.8420000000000001,0.08352,0.791015625,0.6616643929058661,0.1,0.49549549549549554,0.38926174496644295,0.08518518518518518,0.28138337012509196,0.10074990310014305
0.779,0.17088,0.703125,0.510231923601637,0.30000000000000004,0.5360360360360361,0.44966442953020136,0.17037037037037034,0.2291390728476821,0.023716526617316044
0.778,0.23071999999999998,0.8359375,0.31787175989085803,0.5,0.7252252252252253,0.5369127516778525,0.22592592592592592,0.28462104488594553,1.509396558253874
0.8190000000000001,0.09183999999999999,0.943359375,0.29058663028649256,0.2,0.6891891891891893,0.4865771812080537,0.08518518518518518,0.06033848417954377,2.8985052577928867
0.7859999999999999,0.15904,0.8203125,0.4461118690313768,0.30000000000000004,0.6261261261261262,0.4060402684563758,0.15555555555555556,0.23929359823399557,0.9794533068317952
0.631,0.15296,0.798828125,0.45293315143246815,0.30000000000000004,0.5,0.4093959731543624,0.14444444444444443,0.1795437821927888,1.6765356559665947
0.78,0.09471999999999998,0.87109375,0.3465211459754425,0.2,0.5405405405405406,0.44966442953020136,0.08888888888888889,0.04841795437821927,1.791592788670956
0.375,0.17728000000000002,0.7109375,0.27694406548430983,0.4,0.463963963963964,0.3859060402684564,0.18518518518518517,0.1748344370860927,1.6012041075069967
0.40700000000000003,0.19327999999999998,0.76953125,0.32878581173260635,0.30000000000000004,0.463963963963964,0.4060402684563758,0.18518518518518517,0.2785871964679912,1.233434514475555
0.6659999999999999,0.14336000000000002,0.810546875,0.31241473396998565,0.2,0.509009009009009,0.43624161073825507,0.14444444444444443,0.11655629139072847,1.6832458395788201
0.583,0.17664,0.701171875,0.3792633015006803,0.30000000000000004,0.5135135135135136,0.3691275167785235,0.1740740740740741,0.12435614422369388,1.8665576793032415
0.8200000000000001,0.08000000000000002,0.8515625,0.5034106412005457,0.2,0.5675675675675675,0.4597315436241611,0.07407407407407408,0.1333333333333333,1.6917549549233142
0.937,0.08352,0.888671875,0.5511596180081852,0.2,0.7747747747747749,0.5100671140939598,0.08518518518518518,0.07019867549668875,1.1975522365230131
0.804,0.13312,0.763671875,0.47066848567530606,0.30000000000000004,0.5720720720720721,0.4563758389261745,0.12962962962962965,0.1374540103016924,2.7197811239779086
0.8840000000000001,0.06976,0.845703125,0.3628922237380632,0.1,0.6351351351351352,0.5134228187919463,0.06666666666666667,0.10095658572479764,0.9902844117824814
0.524,0.18944000000000003,0.673828125,0.4229195088676665,0.30000000000000004,0.46846846846846846,0.5100671140939598,0.18148148148148147,0.24459161147902866,1.4043798286662754
0.528,0.19072,0.763671875,0.6125511596180075,0.4,0.32432432432432434,0.2986577181208054,0.18888888888888888,0.17189109639440764,2.2534998853035546
0.217,0.24480000000000002,0.775390625,0.807639836289221,0.4,0.23873873873873874,0.33221476510067116,0.23333333333333334,0.2684326710816777,0.3357576956833441
0.41000000000000003,0.24480000000000002,0.810546875,0.8622100954979519,0.4,0.2522522522522523,0.33557046979865773,0.24074074074074076,0.22545989698307578,0.16296882827813966
0.399,0.21536,0.78125,0.6984993178717591,0.30000000000000004,0.2927927927927928,0.3825503355704698,0.2148148148148148,0.24297277409860188,0.1697427745870945
0.775,0.05824,0.8984375,0.5811732605729869,0.1,0.5540540540540542,0.4328859060402685,0.05185185185185186,0.14039735099337747,0.0
0.883,0.11232,0.943359375,0.5675306957708042,0.2,0.7072072072072073,0.46308724832214765,0.10740740740740741,0.18940397350993377,0.766862218382226
0.851,0.17376,0.9453125,0.5688949522510214,0.4,0.6936936936936937,0.4697986577181208,0.16296296296296292,0.17247976453274463,1.6976319231700168
0.7440000000000001,0.09344,0.892578125,0.6425648021828092,0.2,0.5945945945945946,0.44295302013422816,0.09629629629629628,0.19190581309786606,1.3870440800104367
0.779,0.03552000000000001,0.861328125,0.5293315143246922,0.1,0.5945945945945946,0.41946308724832215,0.02962962962962963,0.07314201618837379,0.1889660995126232
0.663,0.15968000000000002,0.720703125,0.5170532060027284,0.30000000000000004,0.49549549549549554,0.3926174496644295,0.15925925925925927,0.1798381162619573,2.0407007133634054
0.733,0.14784,0.73828125,0.49113233287858016,0.2,0.5135135135135136,0.3691275167785235,0.13703703703703707,0.1261221486387049,1.3177478185847806
0.8270000000000001,0.03744,0.8984375,0.39017735334242865,0.1,0.5765765765765767,0.44630872483221473,0.037037037037037035,0.03885209713024281,2.812590380376134
0.598,0.11071999999999999,0.7578125,0.2796725784447478,0.2,0.463963963963964,0.3926174496644295,0.10740740740740741,0.10846210448859456,1.347033647166588
0.882,0.04832,0.77734375,0.5225102319236008,0.1,0.5540540540540542,0.4228187919463087,0.04444444444444444,0.055923473142016185,0.8919980393051105
0.946,0.03808,0.826171875,0.6139154160982265,0.1,0.6711711711711712,0.4228187919463087,0.040740740740740744,0.08064753495217071,0.43954442176102704
0.7140000000000001,0.08671999999999999,0.76953125,0.5607094133697128,0.1,0.5,0.4395973154362416,0.08148148148148147,0.06519499632082414,0.5176026080450145
0.65,0.10048,0.607421875,0.7407912687585263,0.2,0.3063063063063063,0.3053691275167785,0.09999999999999999,0.15761589403973508,0.42395969074432877
0.85,0.020799999999999996,0.884765625,0.792633015006821,0.1,0.30180180180180183,0.32885906040268453,0.018518518518518517,0.044150110375275935,1.4129362920663118
0.918,0.072,0.77734375,0.7121418826739419,0.2,0.5675675675675675,0.3624161073825503,0.07037037037037037,0.057395143487858714,0.43954442176102704
0.8029999999999999,0.07296,0.87890625,0.7107776261937246,0.2,0.40540540540540543,0.3422818791946309,0.07037037037037037,0.09197939661515822,0.7158866675294348
0.758,0.11424000000000001,0.89453125,0.7012278308321953,0.30000000000000004,0.36036036036036034,0.35906040268456374,0.10740740740740741,0.1484915378955114,0.21913552991667093
0.794,0.11808000000000002,0.83203125,0.5402455661664387,0.30000000000000004,0.5855855855855856,0.3825503355704698,0.1148148148148148,0.08064753495217071,0.2468600779315258
0.658,0.07008,0.841796875,0.5156889495225094,0.2,0.2972972972972973,0.3859060402684564,0.06666666666666667,0.09683590875643856,1.798238435325764
0.495,0.1408,0.87109375,0.6316507503410627,0.30000000000000004,0.22072072072072074,0.2684563758389262,0.14074074074074072,0.12023546725533481,0.23111172096338664
0.8240000000000001,0.08191999999999999,0.87890625,0.5866302864938611,0.2,0.17567567567567569,0.21140939597315436,0.07777777777777777,0.13200883002207503,1.3188181959949765
0.91,0.010560000000000003,0.955078125,0.5607094133697128,0.1,0.43243243243243246,0.3959731543624161,0.007407407407407411,0.04679911699779249,1.826643871081557
